id,highway,name,oneway,lit,lanes,maxspeed,railway,boundary,access,natural,barrier,tunnel,bridge,incline,waterway,busway,toll
23184953,residential,Νίκου Καζαντζάκη,,,,,,,,,,,,,,,
23184976,motorway_link,,yes,yes,,,,,,,,,,,,,
23185012,residential,Αγίου Κωνσταντίνου,yes,,,,,,,,,,,,,,
23185019,residential,Κανάρη Κωνσταντίνου,yes,,,,,,,,,,,,,,
23185023,residential,Πλάτωνος,yes,,,,,,,,,,,,,,
23185063,residential,Γαλαξιδίου,yes,,,,,,,,,,,,,,
23185084,residential,Αργοστολίου,yes,,,,,,,,,,,,,,
23185090,residential,Ιθάκης,yes,,,,,,,,,,,,,,
23185096,footway,,,no,,,,,,,,,yes,,,,
23185097,residential,Ρήγα Φεραίου,yes,,,,,,,,,,,,,,
23185099,residential,Σολωμού,yes,,,,,,,,,,,,,,
23185107,residential,Αγησιλάου,,,,,,,,,,,,,,,
23185108,residential,Αγησιλάου,yes,,,,,,,,,,,,,,
23185109,residential,Ασκληπιού,,,,,,,,,,,,,,,
23185111,residential,Πραξιτέλους,yes,,,,,,,,,,,,,,
23185112,primary_link,Αγνώστου Στρατιώτου,no,yes,,,,,,,,,,,,,
23185116,tertiary,Σπάρτης,yes,,,,,,,,,,,,,,
23199924,secondary,Θ. Δηληγιάννη,yes,yes,,,,,,,,,,,,,
23199927,secondary,Θ. Δηληγιάννη,yes,,,,,,,,,,,,,,
23199931,residential,Κοδράτου,yes,,,,,,,,,,,,,,
23199934,residential,Σάμου,yes,,,,,,,,,,,,,,
23199936,residential,Ελευσινίων,yes,,,,,,,,,,,,,,
23199937,residential,Βίκτωρος Ουγκώ,,,,,,,,,,,,,,,
23199938,residential,Οδυσσέως,,,,,,,destination,,,,,,,,
23199941,primary,Δεληγιώργη,yes,yes,,,,,,,,,,,,,
23199945,residential,Ακομινάτου,,,,,,,,,,,,,,,
23199947,residential,Νικηφόρου,yes,,,,,,,,,,,,,,
23199949,residential,Νικηφόρου,yes,,,,,,,,,,,,,,
23199951,residential,Βούλγαρη,yes,,,,,,,,,,,,,,
23199957,service,Καλέργη,,,,,,,,,,,,,,,
23199968,pedestrian,Κρήτης,yes,,,,,,,,,,,,,,
23199971,residential,Ψηλορείτη,,,,,,,,,,,,,,,
23199978,secondary_link,,yes,,,,,,,,,,,,,,
23200007,residential,Σφακίων,,,,,,,,,,,,,,,
23200009,residential,Μαμούρη,,,,,,,,,,,,,,,
23200010,residential,Δύμης,,,,,,,,,,,,,,,
23200015,residential,Χωματιανού,,,,,,,,,,,,,,,
23200018,pedestrian,Αριστογείτονος,,,,,,,,,,,,,,,
23200019,pedestrian,Αρμοδίου,,,,,,,,,,,,,,,
23200029,,Γραμμή 1,,,,,rail,,,,,,,,,,
23200030,,Γραμμή 1,,,,,rail,,,,,,yes,,,,
23200035,,Γραμμή 1,,,,,subway,,,,,yes,,,,,
23200036,,Γραμμή 1,,,,,rail,,,,,,,,,,
23200058,residential,Μελετίου Βασιλείου,yes,,,,,,,,,,,,,,
23200061,residential,Πραξαγόρου,yes,,,,,,,,,,,,,,
23200065,residential,Λερουά,,,,,,,,,,,,,,,
23200067,residential,Ντοντουελ,,,,,,,,,,,,,,,
23200072,residential,Πήγασου,,,,,,,,,,,,,,,
23200074,residential,Παπανικολάου Γ.,,,,,,,,,,,,,,,
23200086,pedestrian,2ης Μαΐου,,,,,,,,,,,,,,,
23200093,pedestrian,Ειρήνης,,,,,,,,,,,,,,,
23200095,pedestrian,Πλατεία Καρύλλου,,,,,,,,,,,,,,,
23200097,residential,Νυμφαίου,yes,,,,,,,,,,,,,,
23200099,residential,Ιωνίας,yes,,,,,,,,,,,,,,
23200100,residential,Σαρδεων,no,,,,,,,,,,,,,,
23200103,residential,Φιλαδελφείας,yes,,,,,,,,,,,,,,
23200104,pedestrian,Πλατεία Καρύλλου,,,,,,,,,,,,,,,
23200109,pedestrian,25ης Μαρτίου,,,,,,,,,,,,,,,
23200120,residential,Μαγκριώτου,yes,,,,,,,,,,,,,,
23200121,residential,Κυδωνιών,yes,,,,,,,,,,,,,,
23200124,tertiary_link,,yes,,,,,,,,,,,,,,
23200128,residential,Αμβροσίου Μοσχονησίων,yes,,,,,,,,,,,,,,
23200137,residential,Μαγκριώτου,yes,,,,,,,,,,,,,,
23200139,residential,Τριγλειας,yes,,,,,,,,,,,,,,
23200140,residential,Τιμώλου,yes,,,,,,,,,,,,,,
23200143,residential,Τραλλέων,yes,,,,,,,,,,,,,,
23200242,residential,Φιλίππου,,,,,,,,,,,,,,,
23207659,,Γραμμή 1,,,,,rail,,,,,,yes,,,,
23207671,secondary,Χρυσοστόμου Σμύρνης,yes,,,,,,,,,,,,,,
23207689,secondary,Χρυσοστόμου Σμύρνης,yes,,,,,,,,,,yes,,,,
23207696,residential,Φλωρίνης,yes,,,,,,,,,,,,,,
23207700,residential,Αγ.Σαράντα,yes,,,,,,,,,,,,,,
23207701,residential,Αθήνας,yes,,,,,,,,,,,,,,
23207702,residential,Επιδαύρου,yes,,,,,,,,,,,,,,
23207707,residential,Θεσσαλονίκης,yes,,,,,,,,,,,,,,
23207709,residential,Μυτιλήνης,,,,,,,,,,,,,,,
23207716,residential,Πύργου,no,,,,,,,,,,,,,,
23207723,residential,Άρτης,,,,,,,,,,,,,,,
23207724,residential,Ύδρας,,,,,,,,,,,,,,,
23207727,residential,,,,,,,administrative,,,,,,,,,
23207729,residential,Ξάνθου,,,,,,,,,,,,,,,
23207731,residential,Δημητσάνας,,,,,,,,,,,,,,,
23207733,residential,Κύπρου,,,,,,,,,,,,,,,
23207737,residential,Βόλου,yes,,,,,,,,,,,,,,
23207757,residential,Πέτρου Σπυρόπουλου,,,,,,,,,,,,,,,
23207758,residential,Πεντέλης,,,,,,,,,,,,,,,
23207760,residential,,,,,,,,,,,,,,,,
23207763,residential,Κισσάβου,,,,,,,,,,,,,,,
23207778,residential,Πάτμου,yes,,,,,,,,,,,,,,
23207785,residential,Καζαλά,yes,,,,,,,,,,,,,,
23207787,residential,Μακεδονίας,,,,,,,,,,,,,,,
23207790,residential,Ταξιαρχών,yes,,,,,,,,,,,,,,
23207799,residential,Θερμοπυλών,yes,,,,,,,,,,,,,,
23207821,residential,Αγ. Νεκταρίου,yes,,,,,,,,,,,,,,
23207823,residential,,,,,,,,,,,,,,,,
23207829,footway,,,,,,,,,,,,,,,,
23207833,footway,,,,,,,,,,,,,,,,
23211460,residential,Ακροπόλεως,yes,,,,,,,,,,,,,,
23211462,tertiary,Σιβιτανίδου,no,,,,,,,,,,,,,,
23211463,residential,Παύλου Μελά,,,,,,,,,,,,,,,
23211465,residential,Τσακάλωφ,,,,,,,,,,,,,,,
23211472,residential,Μενελάου,yes,,,,,,,,,,,,,,
23211476,residential,Ρέας,,,,,,,,,,,,,,,
23211479,residential,Δημητρακοπούλου,yes,,,,,,,,,,,,,,
23211480,residential,Αραπάκη,yes,,,,,,,,,,,,,,
23211481,residential,Μαντζαγριωτάκη,yes,,,,,,,,,,,,,,
23211482,residential,Ιφιγενείας,yes,,,,,,,,,,,,,,
23211484,residential,Χρυσηίδος,yes,,,,,,,,,,,,,,
23211486,residential,Βρυσηίδος,yes,,,,,,,,,,,,,,
23211487,pedestrian,Προθιερέως Ρώτα,,,,,,,,,,,,,,,
23211490,residential,Βασιλικής,,,,,,,,,,,,,,,
23211495,residential,Φιλαρέτου,no,,,,,,,,,,,,,,
23211496,residential,Πλάτωνος,yes,,,,,,,,,,,,,,
23211507,tertiary,Δαβάκη,no,,,,,,,,,,,,,,
23211509,residential,Ιατρίδου Γ.,yes,,,,,,,,,,,,,,
23211513,residential,Φορνέζη,,,,,,,,,,,,,,,
23211515,residential,Νέστορος,,,,,,,,,,,,,,,
23211517,residential,Ιφιγενείας,yes,,,,,,,,,,,,,,
23211519,residential,Αθανασιάδου,,,,,,,,,,,,,,,
23211521,service,Ταϋγέτου,,,,,,,,,,,,,,,
23211522,residential,Σιώκου Αγ.,,,,,,,,,,,,,,,
23211523,residential,Κεφαλληνίας,yes,,,,,,,,,,,,,,
23211527,residential,25ης Μαρτίου,yes,,,,,,,,,,,,,,
23211529,pedestrian,Φορνέζη,,,,,,administrative,,,,,,,,,
23211530,residential,Κονίτσης,,,,,,,,,,,,,,,
23211532,footway,Patriarhou Grigoriou,,,,,,,,,,,,,,,
23211534,residential,Ελλησπόντου,,,,,,,,,,,,,,,
23211538,residential,Σαλαμίνος,yes,,,,,,,,,,,,,,
23211540,residential,Σπάρτακου,yes,,,,,,,,,,,,,,
23211543,residential,,yes,,,,,,,,,,,,,,
23211552,residential,Μάνης,yes,,,,,,,,,,,,,,
23211553,residential,Σαπφούς,yes,,,,,,,,,,,,,,
23211559,residential,Κανακίδη & Κοσμερίδη,yes,,,,,,,,,,,,,,
23211560,residential,Χαλκηδώνος,,,,,,,,,,,,,,,
23211561,residential,Χαλδαίων,yes,,,,,,,,,,,,,,
23211562,residential,Ερατούς,,,,,,,,,,,,,,,
23211575,residential,Θησέως,yes,,,,,,,,,,,,,,
23211577,residential,,,,,,,,,,,,,,,,
23211579,residential,Παναγή Τσαλδάρη,yes,,,,,,,,,,,,,,
23211583,residential,Σιλανιωνος,,,,,,,,,,,,,,,
23211585,pedestrian,Κηφισοδότου,,,,,,,,,,,,,,,
23211586,pedestrian,Ξενάρχου,,,,,,,,,,,,,,,
23211587,tertiary,Τριών Ιεραρχών,yes,,,,,,,,,,,,,,
23211591,residential,Κλειδήμου,,,,,,,,,,,,,,,
23211593,residential,Δημοφώντος,,,,,,,,,,,,,,,
23211600,residential,Ιολάου,,,,,,,,,,,,,,,
23211601,residential,Κτησιφώντος,,,,,,,,,,,,,,,
23211604,residential,Αλκινόης,,,,,,,,,,,,,,,
23211605,residential,Καλλιρόης,yes,yes,1,50,,,,,,,,,,,
23211606,residential,Ατρέως,yes,,,,,,,,,,,,,,
23211650,tertiary_link,,yes,,,,,,,,,,,,,,
23213395,,,,,,,,,,,,,,,,,
23213747,secondary,Βασιλέως Κωνσταντίνου,yes,yes,3,,,,,,,,,,,,
23213764,secondary,Αρδηττού,yes,yes,3,,,,,,,,,,,,
23213827,residential,Μάρκου Μουσούρου,,,,,,,,,,,,,,,
23213837,residential,Αριστόνικου,yes,,,,,,,,,,,,,,
23213841,residential,Περραιβού,,,,,,,,,,,,,,,
23213844,tertiary,Τιμολέοντος,yes,,2,,,,,,,,,,,,
23213845,residential,Δέφνερ,,,,,,,,,,,,,,,
23213847,residential,Περραιβού,,,,,,,,,,,,,,,
23213850,residential,Τυρταίου,,,,,,,,,,,,,,,
23213853,residential,Πηγά Μελετίου,,,,,,,,,,,,,,,
23213860,pedestrian,Σορβολου,,,,,,,,,,,,,,,
23213862,residential,Σορβολου,,,,,,,,,,,,,,,
23213866,pedestrian,Χαρβούρη,,,,,,,,,,,,,,,
23213871,residential,Λεμπέση,yes,,,,,,,,,,,,,,
23213874,residential,Ιωσήφ των Ρόγων,yes,,,,,,,,,,,,,,
23213890,service,Μακρή,,,,,,,,,,,,,,,
23213892,residential,Μακρυγιάννη,yes,,,,,,,,,,,,,,
23213893,service,,,,,,,,,,,,,,,,
23213905,residential,Στρατηγού Κοντούλη,,,,,,,,,,,,,,,
23213906,residential,Καρυάτιδων,,,,,,,,,,,,,,,
23213912,tertiary,Πετμεζα,yes,,,,,,,,,,,,,,
23213914,residential,Αγγελικαρα,yes,,,,,,,,,,,,,,
23213924,residential,Ζήτρου,yes,,,,,,,,,,,,,,
23213927,residential,Στραταίων,yes,,,,,,,,,,,,,,
23213932,residential,Τζιραίων,yes,,,,,,,,,,,,,,
23213933,residential,Δαυίδ Ντανζε,yes,,,,,,,,,,,,,,
23213937,residential,Τσάμη Καρατάσου,yes,,,,,,,,,,,,,,
23213939,residential,Φραττι,yes,,,,,,,,,,,,,,
23213942,residential,Γουέμστερ,,,,,,,,,,,,,,,
23213943,residential,Προπυλαίων,,,,,,,,,,,,,,,
23213953,pedestrian,Σωφρονισκου,,,,,,,,,,,,,,,
23213954,pedestrian,Θηραμένους,,,,,,,,,,,,,,,
23213958,tertiary,Γαριβάλδι,,,,,,,,,,,,,,,
23213971,residential,Ζαχαρίτσα,yes,,,,,,,,,,,,,,
23213973,residential,Μάρκου Μπότσαρη,,,,,,,,,,,,,,,
23213975,residential,Λιάκου,,,,,,,,,,,,,,,
23213991,residential,Μητρομάρα,yes,,,,,,,,,,,,,,
23213993,residential,Δοντα Σ.,,,,,,,,,,,,,,,
23213996,residential,Γ. Ολυμπίου,yes,,,,,,,,,,,,,,
23214025,tertiary,Βεΐκου,yes,,,,,,,,,,,,,,
23214030,residential,Θαλού,yes,,,,,,,,,,,,,,
23214032,residential,Λυσικράτους,yes,,,,,,,,,,,,,,
23214034,primary,Αθανάσιου Διάκου,yes,yes,2,,,,,,,,,,,,
23214038,service,,yes,,,,,,,,,,,,,,
23214041,primary_link,,yes,yes,,,,,,,,,,,,,
23214072,tertiary,,yes,,,,,,,,,,,,,,
23214076,residential,Πρατίνου,yes,,,,,,,,,,,,,,
23214077,residential,Δουρίδος,yes,,,,,,,,,,,,,,
23214083,residential,Αστυδάμαντος,-1,,,,,,,,,,,,,,
23214084,residential,Αντήνορος,,,,,,administrative,,,,,,,,,
23214089,residential,,,,,,,,,,,,,,,,
23214091,residential,Δράκοντος,yes,,,,,,,,,,,,,,
23214106,residential,Κρίτωνος,yes,,,,,,,,,,,,,,
23214108,residential,Μισθού Ι.,,,,,,,,,,,,,,,
23214111,residential,Αλκιμάχου,-1,,,,,,,,,,,,,,
23214115,residential,Νηρηίδων,,,,,,,,,,,,,,,
23214116,residential,Χείρωνος,yes,,,,,,,,,,,,,,
23214117,pedestrian,Ελλανίκου,,,,,,,,,,,,,,,
23214120,residential,Αρχελάου,yes,,,,,,,,,,,,,,
23214124,residential,Ερμιόνης,yes,,,,,,,,,,,,,,
23214128,residential,Αρριανού,yes,,,,,,,,,,,,,,
23214134,residential,Πτολεμαίων,yes,,,,,,,,,,,,,,
23214136,residential,Αμύντα,yes,,,,,,,,,,,,,,
23214145,tertiary,Βασιλέως Κωνσταντίνου,no,yes,,,,,,,,,,,,,
23214149,residential,Αθηνογένους,,,,,,,,,,,,,,,
23214153,residential,Ευρυδίκης,yes,,,,,,,,,,,,,,
23214154,residential,Εργοτιμου,yes,,,,,,,,,,,,,,
23214166,residential,Εριφύλης,yes,,,,,,,,,,,,,,
23214169,residential,Αλκμεωνίδων,,,,,,,,,,,,,,,
23214172,residential,Τιμαρχου,-1,,,,,,,,,,,,,,
23214176,tertiary,Σπύρου Μερκούρη,,,,,,,,,,,,,,,
23214194,secondary_link,,yes,,,,,,,,,,,,,,
23214201,tertiary,Ερατοσθένους,no,,,,,,,,,,,,,,
23214211,residential,Ασπασίας,yes,,,,,,,,,,,,,,
23214212,residential,Επικτήτου,,,,,,,,,,,,,,,
23214214,residential,Νικοσθένους,yes,,,,,,,,,,,,,,
23214222,residential,Φιλοχορου,,,,,,,,,,,,,,,
23214229,residential,Φαίδρου,,,,,,,,,,,,,,,
23214231,service,Αθανασίας,yes,,,,,,,,,,,,,,
23214233,pedestrian,Κτησιου,,,,,,,,,,,,,,,
23214235,residential,Στασινού,yes,,,,,,,,,,,,,,
23214237,residential,Ippodamou,yes,,,,,,,,,,,,,,
23214239,residential,Αριστοξένου,yes,,,,,,,,,,,,,,
23214243,residential,Πολεμοκράτους,yes,,,,,,,,,,,,,,
23214245,residential,Ιππομέδοντος,,,,,,,,,,,,,,,
23214252,residential,Κόνωνος,yes,,,,,,,,,,,,,,
23214255,residential,Διοφάντου,yes,,,,,,,,,,,,,,
23214260,residential,Ήρωνος,,,,,,,,,,,,,,,
23214263,residential,Βασιλέως Κωνσταντίνου,no,yes,,,,,,,,,,,,,
23214267,residential,Αριστάρχου,yes,,,,,,,,,,,,,,
23214268,residential,Ιέρωνος,,,,,,,,,,,,,,,
23214269,residential,Αιγύπτου (Παγκράτι),,,,,,,,,,,,,,,
23214271,residential,Μονής Σέκου,yes,,,,,,,,,,,,,,
23214276,residential,Στράβωνος,yes,,,,,,,,,,,,,,
23214283,pedestrian,Πλατεία Μεσολογγίου,,,,,,,,,,,,,,,
23214287,pedestrian,Πλατεία Μεσολογγίου,,,,,,,,,,,,,,,
23214291,residential,Ζηνοδότου,yes,,,,,,,,,,,,,,
23214295,tertiary,Φρύνης,yes,,,,,,,,,,,,,,
23214303,residential,Τυδέως,yes,,,,,,,,,,,,,,
23214306,residential,Πυργοτέλους,yes,,,,,,,,,,,,,,
23214329,residential,Αναλήψεως,yes,,,,,,,,,,,,,,
23214334,tertiary,Ευφράνορος,no,,,,,,,,,,,,,,
23214505,primary,Καρέα,yes,yes,3,,,,,,,,,,,,
23214531,primary,Εθνικής Αντιστάσεως,yes,yes,,,,,,,,,,,,,
23214727,residential,Τραπεζούντος,yes,,,,,,,,,,,,,,
23214741,residential,Λεωνίδου,yes,,,,,,,,,,,,,,
23214742,residential,Μπουμπουλίνας,,,,,,,,,,,,,,,
23214778,tertiary,Αναγεννήσεως,yes,,,,,,,,,,,,,,
23214786,residential,Κασσιόπης,yes,,,,,,,,,,,,,,
23214787,residential,Τριπόλεως,yes,,,,,,,,,,,,,,
23214789,residential,Σαράντα Εκκλησιών,-1,,,,,,,,,,,,,,
23214790,residential,Φωτίου Κορυτσάς,-1,,,,,,,,,,,,,,
23214791,residential,Περιστάσεως,yes,,,,,,,,,,,,,,
23214797,residential,Μελιτίνης,,,,,,,,,,,,,,,
23214862,residential,Προύσσης,yes,,,,,,,,,,,,,,
23214863,residential,Παύλου Κουντουριώτη,-1,,,,,,,,,,,,,,
23214866,residential,Κερασούντος,,,,,,,,,,,,,,,
23214888,residential,Ευαγγελιστρίας,yes,,,,,,,,,,,,,,
23214916,tertiary,Ταινάρου,-1,,,,,,,,,,,,,,
23214928,residential,Διομήδους,,,,,,,,,,,,,,,
23214951,residential,Αρτέμωνος,yes,,,,,,,,,,,,,,
23214952,residential,Λήμνου,-1,,,,,,,,,,,,,,
23214954,residential,Χίου,yes,,,,,,,,,,,,,,
23214957,residential,Ψαρών,,,,,,,,,,,,,,,
23214959,residential,Καλύμνου,,,,,,,,,,,,,,,
23214960,residential,Ανθεών,,,,,,,,,,,,,,,
23214961,residential,Ίμβρου,yes,,,,,,,,,,,,,,
23214963,residential,Ηλία Ηλιού,,,,,,,,,,,,,,,
23214965,residential,Λέσβου,,,,,,,,,,,,,,,
23214968,residential,Αλκμήνης,,,,,,,,,,,,,,,
23214969,residential,Ισμήνης,,,,,,,,,,,,,,,
23214970,residential,Κλειούς,,,,,,,,,,,,,,,
23214999,residential,Κωστή Παλαμά,yes,,,,,,,,,,,,,,
23215002,residential,Χρυσίππου,,,,,,administrative,,,,,,,,,
23215003,residential,Λεωσθένους,,,,,,,,,,,,,,,
23215005,residential,Αναξάνδρου,,,,,,,,,,,,,,,
23215020,residential,Αλεξίου,,,,,,,,,,,,,,,
23215045,residential,Ύδρας,yes,,,,,,,,,,,,,,
23215048,residential,Σπετσών,,,,,,,,,,,,,,,
23215113,residential,Αριστοτέλους,,,,,,,,,,,,,,,
23215115,residential,Ερατούς,,,,,,,,,,,,,,,
23215123,residential,Πλουτάρχου,,,,,,,,,,,,,,,
23215124,residential,,,,,,,,,,,,,,,,
23215125,residential,Διογένους,,,,,,,,,,,,,,,
23215127,residential,Μαζαράκη,,,,,,,,,,,,,,,
23215128,residential,Σουλίου,,,,,,,,,,,,,,,
23215131,residential,,,,,,,,,,,,,,,,
23215139,residential,Ευτέρπης,,,,,,,,,,,,,,,
23215141,residential,Σμύρνης,,,,,,,,,,,,,,,
23215143,residential,,,,,,,,,,,,,,,,
23215150,tertiary,Ελευθερωτών,yes,,,,,,,,,,,,,,
23215524,residential,Καΐρη,yes,,,,,,,,,,,,,,
23215526,residential,Ευκαρίου,yes,,,,,,,,,,,,,,
23215528,residential,Σιπύλου,yes,,,,,,,,,,,,,,
23215540,residential,Λαμψάκου,yes,,,,,,,,,,,,,,
23215574,residential,Κουντουριώτου,yes,,,,,,,,,,,,,,
23215591,residential,Πριήνης,yes,,,,,,,,,,,,,,
23215594,residential,Αλικαρνασσού,yes,,,,,,,,,,,,,,
23215600,residential,Μέλητος,yes,,,,,,,,,,,,,,
23215601,residential,Ιωνίας,no,,,,,,,,,,,,,,
23215611,residential,Πατριάρχου Ιωακείμ,yes,,,,,,,,,,,,,,
23215612,tertiary,Αγίας Φωτεινής,yes,,,,,,,,,,,,,,
23215615,tertiary,Αντωνιάδου,,,,,,,,,,,,,,,
23215616,tertiary,,yes,,,,,postal_code,,,,,,,,,
23215625,residential,,,,,,,,,,,,,,,,
23215628,residential,,,,,,,,,,,,,,,,
23215631,residential,Νικομηδείας,yes,,,,,,,,,,,,,,
23215639,living_street,Βαρνης,no,,,,,,,,,,,,,,
23215646,residential,Σάμου,,,,,,,,,,,,,,,
23215658,residential,Εφέσου,yes,,,,,,,,,,,,,,
23215659,residential,Στενημάχου,yes,,,,,,,,,,,,,,
23215661,residential,Αμισού,yes,,,,,,,,,,,,,,
23215678,residential,Καλλιπόλεως,yes,,,,,,,,,,,,,,
23215683,residential,,,,,,,,,,,,,,,,
23215828,residential,Ικονίου,yes,,,,,,,,,,,,,,
23215890,residential,,,,,,,,,,,,,,,,
23215891,residential,Αμάσειας,,,,,,,,,,,,,,,
23215895,residential,Πανόρμου,no,,,,,,,,,,,,,,
23215896,residential,Σινώπης,yes,,,30,,,,,,,,,,,
23215899,residential,Σεϊζάνη,yes,,,,,,,,,,,,,,
23215907,residential,Πατρ.Γρηγορίου Ε',yes,,,,,,,,,,,,,,
23215932,tertiary,Αγίας Σοφίας,yes,,,,,,,,,,,,,,
23216340,residential,Ρόμβης,,,,,,,,,,,,,,,
23216341,pedestrian,Κλειτίου,,,,,,,,,,,,,,,
23216361,residential,Φωκίωνος,,,,,,,,,,,,,,,
23216367,residential,Πετράκη,,,,,,,,,,,,,,,
23216375,residential,Υπατίας,,,,,,,,,,,,,,,
23216402,residential,Θρασυβούλου,,,,,,,,,,,,,,,
23216409,residential,Πανός,,,,,,,,,,,,,,,
23216412,residential,Αγίας Φιλοθέης,,,,,,,,,,,,,,,
23216414,residential,Παλαιολόγου Μπενιζέλου,,,,,,,,,,,,,,,
23216419,residential,Θουκυδίδου,,,,,,,,,,,,,,,
23216422,pedestrian,Ηπίτου,,,,,,,,,,,,,,,
23216424,residential,Τσαγκάρη,yes,,,,,,,,,,,,,,
23216426,residential,Χίλλ,,,,,,,,,,,,,,,
23216438,service,Κωνσταντίνου Τσάτσου,,,,,,,,,,,,,,,
23216446,service,Δαιδάλου,yes,,,,,,,,,,,,,,
23216452,service,Χρυσοστόμου,,,,,,,,,,,,,,,
23216456,residential,Χαιρεφώντος,yes,,,,,,,,,,,,,,
23216480,residential,Αγγελικής Χατζημιχάλη,,,,,,,,,,,,,,,
23216488,residential,Θέσπιδος,,,,,,,,,,,,,,,
23216524,residential,Σχολείου,,,,,,,,,,,,,,,
23216541,service,Άρεως,,,,,,,,,,,,,,,
23216554,residential,Λυσίου,yes,,,,,,,,,,,,,,
23216555,residential,Λεοχάρους,yes,,,,,,,,,,,,,,
23216560,pedestrian,Μιλτιάδου,,,,,,,,,,,,,,,
23216562,residential,Νικίου,yes,,,,,,,,,,,,,,
23216563,pedestrian,Ιάσονος,,,,,,,,,,,,,,,
23216565,tertiary,Κολοκυνθούς,yes,,,,,,,,,,,,,,
23216576,pedestrian,Ακάδημου,,,,,,,,,,,,,,,
23216593,residential,Κεραμεικού,yes,,,,,,,,,,,,,,
23216605,residential,Μυκαλης,,,,,,,,,,,,,,,
23216612,residential,Ευρυμεδοντος,,,,,,,,,,,,,,,
23216619,secondary_link,Πλαταιών,yes,,,,,,,,,,,,,,
23216627,tertiary,Θερμοπυλών,yes,yes,,30,,,,,,,,,,,
23216634,residential,Μαραθώνος,,,,,,,,,,,,,,,
23216654,tertiary,Κριεζή,yes,,,,,,,,,,,,,,
23216657,pedestrian,Σαλαμίνος,,,,,,,,,,,,,,,
23216660,residential,Λεωνίδου,no,,,,,,,,,,,,,,
23216663,residential,Αρτεμισίου,,,,,,,,,,,,,,,
23216665,residential,Προφήτου Δανιήλ,,,,,,,,,,,,,,,
