id,name,traffic_info
23217376,Κολοκοτρώνη,
23217503,,
23217505,Μιλτιάδου,
23217518,Παναγοπούλου,
23217534,,
23217538,,
23217544,,
23217548,,
23217556,,
23217561,Χαρτεργατών,
23217568,,
23217599,Καστοριάς,
23217600,Ναούσης,
23217602,Κορυτσάς,
23217604,Σερβίων,
23217605,Ακρολαμιας,
23217624,Χαλκιδικής,
23217626,Κασσάνδρας,
23217631,Βεροίας,
23217635,Φαλαισίας,
23217726,Ροδόπης,
23217727,Αίμου,
23217728,Χαλκιδικής,
23217747,Αγίου Όρους,
23217749,Βεροίας,
23217753,Πέλλης,
23217756,Προφήτου Δανιήλ,
23217758,Μελενίκου,
23217763,Καρυών,
23217767,Πελαγονίας,
23217773,Γρεβενών,
23217821,Αμφιπόλεως,
23217830,Αμφιπόλεως,
23217831,Αγίας Μαρκέλλας,
23217836,Αιγάλεω,
23217842,Αριστοτέλους,
23217855,Δημαράκη Γ.,
23217877,Σαλαμινίας,
23217881,,
23217905,Πλατάνων,
23217909,Αντιγόνης,
23217910,Καποδιστρίου,
23217911,Κολχίδος,
23218332,Εθνάρχου Μακαρίου,
23218582,,
23218646,,
24218743,Πλατεία Ομονοίας,
24219322,Πλατεία Ομονοίας,
24219951,,
24220216,Αχιλλέως,
24220277,,
24220698,,
24220771,Αγίου Βασιλείου,
24220786,Κώστα Βάρναλη,
24220820,Ιερολοχιτών,
24220830,Αλέξανδρου Ζαΐμη,
24220847,Αθηνάς,
24220848,Athinas,
24220882,Αθηνάς,
24220903,Οριζόμυλων,
24220911,Λητης,
24220961,Νίκης,
24220966,Νέστορος,
24220976,Σεφέρη,
24220984,Ακροπόλεως,
24220994,Ακροπόλεως,
24220998,Ακροπόλεως,
24221003,Νίκης,
24221005,Κυλλήνης,
24221015,28ης Οκτωβρίου,
24221048,Δημοσθένους,
24221054,Αργοναυτών,
24221060,,
24221065,,
24221068,,
24221069,,
24221070,,
24221075,,
24221076,,
24221078,,
24221110,,
24221112,,
24221115,,
24221120,,
24221122,,
24221124,,
24221126,,
24221164,Βεάκη,
24234708,Λακωνίας,
24234722,Αποστόλου Παύλου,
24234806,Αισχύλου,
24234885,Αισχύλου,
24234886,Καπαδοκίας,
24234908,Ιθώμης,
24234939,Τροίας,
24234963,Ερμού,
24235019,Ακροναυπλίας,
24235050,Καρυταίνης,
24235086,Επτανήσου,
24235118,Στέφανου Σαράφη,
24235167,Μίνωος,
24235182,Μουργκάνας,
24235199,,
24235229,Κότρωνος,
24235240,Μαρκίδη,
24235243,Ναυαρίνου,
24235269,Προόδου,
24235297,Σκρα,
24235358,Κυθήρων,
24235382,Αργοστολίου,
24235387,Δήλου,
24235393,Μεσσήνης,
24235397,Αριάδνης,
24235412,Παρνασσίδος,
24235434,Ισμήνης,
24235442,Βεροίας,
24235463,Παπαναστασίου,
24235466,Βελισαριου,
24235471,Ηρακλέους,
24235484,Κοραή,
24235520,Θεσσαλονίκης,
24235545,Μούδρου,
24235550,Εθνομαρτύρων,
24235560,Ελλησπόντου,
24235571,Σαμοθράκης,
24235575,Λαμπειας,
24235782,Παλαιών Πατρών Γερμανού,
24235805,Χαλεπά,
24235931,Μάρκου Μπότσαρη,
24236076,Αλατσάτων,
24236141,,
24236148,,
24236170,Ρήγα Φεραίου,
24236274,Αθανασίου Διάκου,
24236289,Καποδιστρίου,
24236337,Αργυροκάστρου,
24236355,Νικομηδειας,
24236365,Νίκαιας,
24236370,Λάρνακας,
24236379,Κιλικίας,
24236399,Κιουτάχειας,
24236413,,
24236614,Μάκρης,
24236626,Μάκρης,
24236634,Γρηγορίου Κυδωνιών,
24236740,Ελπίδος,
24236746,,
24236759,,
24236761,Ελπίδος,
24236777,Λάρνακας,
24236790,Παλαιών Πατρών Γερμανού,
24236791,Πλατεία Ελευθερίας,
24236808,Γρηγορίου Κυδωνιών,
24236838,Ευβοίας,
24236841,Κύθνου,
24236846,Ανοίξεως,
24236883,Λέσβου,
24236884,Ανθέων,
24236902,Μπατη,
24236922,Σμύρνης,
24236929,Σμύρνης,
24236949,Σμύρνης,
24236955,Κουντουριώτου,
24236964,Καβάλας,
24236966,Καραϊσκάκη,
24236969,Κολοκοτρώνη,
24237020,Κανάρη,
24237036,Νικ. Πλαστήρα,
24237046,,
24237053,,
24237057,Μαρμαρά,
24237206,Κερασούντος,
24237207,Κωνσταντινουπόλεως,
24237219,Αδριανουπόλεως,
24237261,Μητέρας,
24237262,Σαχτούρη,
24237265,Γαζή,
24237290,Φιλαδελφείας,
24237299,Ναυπάκτου,
24237307,Λευκάδας,
24237321,Θράκης,
24237338,Ιωνίας,
24237340,Αιολίδος,
24237344,Επταλόφου,
24237350,Μακεδονίας,
24237351,Μικράς Ασίας,
24237369,Βοσπόρου,
24237371,Αγχιάλου,
24237397,Λεωνίδου,
24237404,,
24237407,,
24237432,,
24237443,Βορείου Ηπείρου,
24237452,Θάσου,
24237474,Αλοννήσου,
24237548,Στενημάχου,
24237571,Αρτάκης,
24237575,Κυζίκου,
24237581,Βελισαριου,
24258821,Κολωνού,
24259036,Ζήνωνος,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
24259063,Κουμουνδούρου,
24259066,Κουμουνδούρου,
24259118,Αιόλου,
24266842,,
24266847,Μουστακλή,
24266849,Δολιανών,
24266853,Δομοκού,
24266858,Δωρίδος,
24266864,Δοϊράνης,
24266865,3ης Σεπτεμβρίου,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
24266869,Σοφοκλέους,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
24266880,Κατράκη,
24266889,Δάφνης,
24266899,Διδυμοτείχου,
24266915,Μακαρίου,
24266917,Διδύμων,
24266932,Παξινού,
24269058,Αθηνών,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
24269066,,
24269220,,
24281194,Αθηνών,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
24281227,Θηβών,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
24281370,Θηβών,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
24281383,Θηβών,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
24281384,Αθηνών,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
24281406,Θηβών,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
24281412,Αθηνών,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
24281438,Βρυουλών,
24281439,Δροσίνη,
24281441,Δροσίνη,
24281454,Βρυούλων,
24281456,Μαυρομιχάλη,
24281460,Θηραμένους,
24281466,Αγάθωνος,
24281468,Πάφου,
24281470,,
24281479,Πιπίνου,
24281482,Ανδρούτσου,
24281485,Μασσαλίας,
24281487,Καπετάν Γερμα,
24281491,Πατριάρχου Γρηγορίου Ε',
24281505,Παυσανίου,
24281509,,
24281511,Χαλκιδόνος,
24281514,Χειμάρας,
24281518,Μεσολογγίου,
24281520,Πατριάρχου Γρηγορίου Ε',
24281537,,
24281539,Θαλή,
24281542,Πινδάρου,
24281545,Προποντίδας,
24281551,Προποντίδας,
24281554,Χαλκιδόνος,
24281555,Βυζαντίου,
24281557,,
24281558,Ρόδου,
24281559,Πτολεμαΐδος,
24281560,Δρυοπιδος,
24281561,Πέλλης,
24281562,Ηφαίστου,
24281565,Βρυουλών,
24281566,Αμύντα,
24281568,Βερμίου,
24281590,,
24281591,,
24281595,,
24281601,Τριών Ιεραρχών,
24281602,Επαμεινώνδα,
24281606,Λυκαβηττού,
24281674,Δημοκρατίας,
24398290,Καλαμών,
24398294,Σωφρονίσκου,
24398318,Ξανθίππης,
24398319,Σπάρτης,
24398354,Χαριλάου,
24398358,Αλαμάνας,
24398367,Ιθώμης,
24398397,Αλαμάνας,
24398461,Νέστου,
24398613,Κανελοπούλου,
24398614,Σητείας,
24398618,Γλυνού,
24398621,Νάξου,
24398624,Συγγρού,
24398654,Θέσπιδος,
24398779,Αριστοτέλους,
24398840,Ζαλόγγου,
24398851,Βελεστίνου,
24398859,Μεγάλου Αλεξάνδρου,
24398876,Νέστου,
24398878,,
24398884,,
24398888,Γρηγορόπουλου,
24398950,Σόλωνος,
24398962,Αγίου Κωνσταντίνου,
24398971,,
24398974,,
24398977,Περικλέους,
24398978,Παπούλα,
24398982,Δημοσθένους,
24398983,Δυοβουνιώτη,
24398990,Πλάτωνος,
24399000,Ιωαννίνων,
24399006,Βόλου,
24399008,Παπούλα,
24493233,,
24493311,Πέτρου Ράλλη,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
24493317,Πέτρου Ράλλη,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
24493327,Πέτρου Ράλλη,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
24493331,,
24697301,Γορτυνίας,
24697319,Πάρου,
24697382,Αγίου Μηνά,
24697401,Ευξείνου Πόντου,
24697475,Ηροδότου,
24697485,Θουκυδίδου,
24697541,Αθηνάς,
24697896,Κατσαρού,
24697925,Κυπαρισσίας,
24697940,Παπαρρηγοπούλου,
24697961,Αγίας Βαρβάρας,
24697994,Δωδεκανήσου,
24698002,Φερών,
24698030,Παλαιολόγου,
24698039,Γιαννιτσών,
24698089,Ταϋγέτου,
24698105,Τρικούπη Χαρ.,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
24698137,Αιγίνης,
24698164,Ρεθύμνης,
24698182,Μαυροκορδάτου,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
24698200,Κρήνης,
24698202,,
24698223,Σωκράτους,
24698234,Παπαρρηγοπούλου,
24698712,Κίμωνος,
24769553,Νικηφορίδη,
24769695,Κορδελιού,
24770296,Μάνου Κ.,
24770315,Τιμοθέου,
24770433,Φιλολάου,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
24848334,,
24848353,,
24848359,Αθηνάς,
24848382,Ελλης,
24848408,Μενελάου,
24848417,Δημητρακοπούλου,
24848477,Σαρανταπόρου,
24848489,Μυκήνων,
24848498,Μαντίκα Χρ.,
24848508,Περικλέους,
24848517,Ηλέκτρας,
24848527,Αχιλλέως,
24848529,Κέκροπος,
24848539,Σοφοκλέους,
24848540,Ανδρομάχης,
24848545,Ασκληπιού,
24848547,Επαμεινώνδα,
24848561,Σωκράτους,
24848571,Σωκράτους,
24848574,Χρυσοστόμου Σμύρνης,
24848577,Ευριδίκης,
24848591,Ελλησπόντου,
24848603,Αλκμήνης,
24848611,Μίνωος,
24848614,Κανάρη,
24848616,Σπαρτιάτου Λεωνίδα,
24848619,Σουλίου,
24848630,Ρήγα Φεραίου,
24848635,Λυδίας,
24848642,Εκάβης,
24848644,Ιερολοχιτών,
24848646,Νυμφών,
24848653,Αναγνωσταρά,
24848659,Σκοπευτηρίου,
24848666,Αμισου,
24848675,Υψηλάντου,
24848676,Μαλαχία,
24848680,Ζαν Μωρεάς,
24848685,Αίγλης,
24848692,Ομήρου,
24848693,Αριστείδου,
24848694,Αριστείδου,
24848698,Αιδινίου,
24848699,Γυθείου,
24848959,Κυδωνιών,
24848965,Πεισιστράτου,
24848969,Αγίων Αποστόλων,
24848972,Μάκρης,
24848973,Κολοκοτρώνη,
24848977,Ζερβού Νικ.,
24848980,Ζερβού Νικ.,
24848990,Κνωσσού,
24848996,Αργυροκάστρου,
24849001,Παναγή Τσαλδάρη,
24849194,Αγίας Ελεούσας,
24849195,Μεγαλουπόλεως,
24849196,Μπουμπουλίνας,
24849241,Μεγαλουπόλεως,
24932386,,
24932401,Πλούτωνος,
24932408,Υψηλάντου,
24932411,,
24932415,,
24932416,Ιφιγενείας,
24932425,Λυσάνδρου,
24932427,Τερψιχόρης,
24932432,,
24932436,,
24932478,,
24932492,Θεμιστοκλέους,
24932495,,
24932499,,
24932501,,
24932502,Πατρόκλου,
24932523,Δημ. Ανδρέου,
24932524,Θεοδώρου Σταματίου,
24932525,Τριανταφύλλου,
24954743,Φρύνονος,
24954746,Δικαιάρχου,
24954752,Ευμένους,
24954760,Εμπεδοκλέους,
24954762,,
24954777,,
24954783,Αρρυβου,
24954788,Αλκέτου,
24954796,Πύρρου,
24954817,Εκφαντίδου,
24954823,Δαμάρεως,
24954824,Λυκοφρονος,
24954954,Χερσιφρονος,
24954967,Αβλιχου,
24954991,Αγαρίστης,
24955009,Δαμάρεως,
24955018,Δανάης,
24955023,Φιλολάου,09:00-11:00=high|13:00-15:00=medium|17:00-19:00=high
24955025,Αναξάρχου,
24955027,Ατρινης,
24955028,Αλκυονίας,
24955030,Ανδροκλέους,
24955031,Αμήτορος,
24955045,Ωτου,
24955051,Μελαντίας,
24955052,Τιμοκλέους,
24955060,Ιλιάδος,
24955072,Τσαγκαρόλα,
24955075,Αιθαλίδου,
24955084,Ανδροκλέους,
24955090,Πλατεία Αμβροσίου Πλυτά,
24955126,Πλατεία Αμβροσίου Πλυτά,
24955139,Πλατεία Αμβροσίου Πλυτά,
24955152,Δαμαγήτου,
24955361,Αγελαου,
24983794,Καφαντάρη Γ.,
24983805,Ευαγγελικής Σχολής,
24983806,Υψικλέους,
24983807,Αιγισθου,
24983808,Αετίου,
24983813,,
24983818,Ατρειδών,
24983826,Αίαντος,
24983827,Λυκωνος,
24983828,Αγχισου,
24983859,Χρυσοστόμου Σμύρνης,
24983862,Σμύρνης,
24983863,Αλεξάνδρου Παναγούλη,
24983865,,
24983866,Αισώπου,
24983869,Κρεστένων,
24983875,Νυμφαίου,
24983876,Δαβάκη Πίνδου,
24983878,Σεϊζάνη,
24983879,Σιπύλου,
24983890,Μεγάλου Σπηλαίου,
24983896,Ατταλείας,
24983897,Περγάμου,
24983898,Μαινεμένης,
24983899,Ερασινίδου,
24983900,,
24983922,Αμισού,
24983929,Αποστόλων Πέτρου και Παύλου,
24983941,Παπαστράτου,
24983943,Βρυούλων,
24983944,Κωνσταντινουπόλεως,
24983948,Ανδρονίκιου,
24983956,Αμβροσίου Μοσχονησίων,
24983963,Μιλήτου,
24983964,Γρηγορίου Κυδωνιών,
24983965,Ζήλωνος,
24983967,Δορυλαίου,
24983968,Σολομωνίδου,
24983972,Τσουρούκτσογλου,
24983973,Κιουταχείας,
24983974,Μαγνησίας,
24983975,Σάρδεων,
24983976,Κοτυώρων,
24983977,Στρατονίκης,
24983979,,
24983980,Κωνσταντινουπόλεως,
24984000,Αρχιμανδρίτου Τσακιράκη,
24984001,Προκοπίου Ικονίου,
24984003,Αθανασίου Διάκου,
24984004,Κολοκοτρώνη,
24984008,Αμασείας,
24984010,Μ. Μαυρογένους,
24984011,Σινώπης,
24984012,Δερβενακίων,
24984013,Θείρων,
24984019,,
24984039,Εθνομαρτύρων,
24984058,,
24984068,Πανόρμου,
24984080,Βοσπόρου,
24984083,Αγίας Σοφίας,
24984086,,
24984088,Μεταμορφώσεως,
24984091,,
24984095,Προποντίδος,
24984097,Επταλόφου,
24984102,Καλλιπόλεως,
24984107,Βυζαντίου,
24984113,,
24984118,Βυζαντίου,
24984121,,
24984123,Πριγκιπονήσων,
24984124,Σαμψούντος,
24984126,Κομνηνών,
24984127,Σεβδικίου,
24984128,Χειμάρας,
24984129,Καλλιπόλεως,
24984132,Αργυρουπόλεως,
24984147,Τίγρητος,
24984149,Ταύρου,
24984155,Αντιταύρου,
24984159,Επταπύργου,
24984160,Ευρυμέδοντος,
24984161,Ελλησπόντου,
